club_name,transfer_movement,fee_cleaned,league_name,year,season,country
Tottenham Hotspur,in,58.0,Premier League,2022,2022/2023,England
Tottenham Hotspur,in,50.0,Premier League,2022,2022/2023,England
Tottenham Hotspur,in,29.2,Premier League,2022,2022/2023,England
Tottenham Hotspur,in,18.0,Premier League,2022,2022/2023,England
Tottenham Hotspur,in,14.7,Premier League,2022,2022/2023,England
Tottenham Hotspur,in,0.0,Premier League,2022,2022/2023,England
Tottenham Hotspur,in,0.0,Premier League,2022,2022/2023,England
West Ham United,in,42.95,Premier League,2022,2022/2023,England
West Ham United,in,36.0,Premier League,2022,2022/2023,England
West Ham United,in,35.0,Premier League,2022,2022/2023,England
West Ham United,in,20.7,Premier League,2022,2022/2023,England
West Ham United,in,15.4,Premier League,2022,2022/2023,England
West Ham United,in,12.0,Premier League,2022,2022/2023,England
West Ham United,in,10.65,Premier League,2022,2022/2023,England
West Ham United,in,9.3,Premier League,2022,2022/2023,England
Wolverhampton Wanderers,in,45.0,Premier League,2022,2022/2023,England
Wolverhampton Wanderers,in,32.6,Premier League,2022,2022/2023,England
Wolverhampton Wanderers,in,24.3,Premier League,2022,2022/2023,England
Wolverhampton Wanderers,in,18.0,Premier League,2022,2022/2023,England
Wolverhampton Wanderers,in,16.7,Premier League,2022,2022/2023,England
Arsenal FC,in,25.0,Premier League,2022,2022/2023,England
Arsenal FC,in,24.0,Premier League,2022,2022/2023,England
Arsenal FC,in,11.3,Premier League,2022,2022/2023,England
Aston Villa,in,16.64,Premier League,2022,2022/2023,England
Aston Villa,in,13.5,Premier League,2022,2022/2023,England
AFC Bournemouth,in,22.7,Premier League,2022,2022/2023,England
AFC Bournemouth,in,22.5,Premier League,2022,2022/2023,England
AFC Bournemouth,in,10.25,Premier League,2022,2022/2023,England
AFC Bournemouth,in,0.75,Premier League,2022,2022/2023,England
AFC Bournemouth,in,0.0,Premier League,2022,2022/2023,England
Brentford FC,in,1.0,Premier League,2022,2022/2023,England
Brighton & Hove Albion,in,6.0,Premier League,2022,2022/2023,England
Brighton & Hove Albion,in,4.0,Premier League,2022,2022/2023,England
Chelsea FC,in,121.0,Premier League,2022,2022/2023,England
Chelsea FC,in,70.0,Premier League,2022,2022/2023,England
Chelsea FC,in,38.0,Premier League,2022,2022/2023,England
Chelsea FC,in,35.0,Premier League,2022,2022/2023,England
Chelsea FC,in,30.0,Premier League,2022,2022/2023,England
Chelsea FC,in,12.5,Premier League,2022,2022/2023,England
Chelsea FC,in,12.0,Premier League,2022,2022/2023,England
Chelsea FC,in,11.0,Premier League,2022,2022/2023,England
Crystal Palace,in,12.0,Premier League,2022,2022/2023,England
Fulham FC,in,9.1,Premier League,2022,2022/2023,England
Leeds United,in,28.0,Premier League,2022,2022/2023,England
Leeds United,in,12.0,Premier League,2022,2022/2023,England
Leeds United,in,1.25,Premier League,2022,2022/2023,England
Leicester City,in,17.0,Premier League,2022,2022/2023,England
Leicester City,in,14.0,Premier League,2022,2022/2023,England
Liverpool FC,in,42.0,Premier League,2022,2022/2023,England
Manchester City,in,11.0,Premier League,2022,2022/2023,England
Manchester United,in,2.96,Premier League,2022,2022/2023,England
Newcastle United,in,45.6,Premier League,2022,2022/2023,England
Newcastle United,in,3.4,Premier League,2022,2022/2023,England
Newcastle United,in,0.35,Premier League,2022,2022/2023,England
Nottingham Forest,in,20.0,Premier League,2022,2022/2023,England
Nottingham Forest,in,2.3,Premier League,2022,2022/2023,England
Nottingham Forest,in,0.0,Premier League,2022,2022/2023,England
Southampton FC,in,25.0,Premier League,2022,2022/2023,England
Southampton FC,in,18.0,Premier League,2022,2022/2023,England
Southampton FC,in,13.65,Premier League,2022,2022/2023,England
Southampton FC,in,5.75,Premier League,2022,2022/2023,England
Southampton FC,in,0.85,Premier League,2022,2022/2023,England
Tottenham Hotspur,in,5.0,Premier League,2022,2022/2023,England
Tottenham Hotspur,in,3.0,Premier League,2022,2022/2023,England
West Ham United,in,12.0,Premier League,2022,2022/2023,England
West Ham United,in,0.0,Premier League,2022,2022/2023,England
Wolverhampton Wanderers,in,18.7,Premier League,2022,2022/2023,England
Wolverhampton Wanderers,in,11.0,Premier League,2022,2022/2023,England
Wolverhampton Wanderers,in,5.0,Premier League,2022,2022/2023,England
Wolverhampton Wanderers,in,3.75,Premier League,2022,2022/2023,England
Wolverhampton Wanderers,in,0.057,Premier League,2022,2022/2023,England
